--------------------
Filen ble åpnet på nytt.
--------------------
Filen ble åpnet på nytt.
8.90	62.80%	12.70	4.100	986789
8.90	63.10%	13.00	4.000	989076
8.90	63.60%	12.70	3.800	991363
8.80	64.00%	12.10	3.900	993650
8.90	64.30%	12.10	3.900	995937
8.80	64.40%	12.10	3.800	998224
8.80	64.50%	12.50	3.500	1000512
8.80	64.80%	12.70	3.600	1002799
8.80	65.10%	12.80	3.600	1005086
8.70	65.40%	13.30	3.700	1007374
8.80	65.70%	11.40	3.700	1009661
8.70	65.90%	10.10	3.600	1011949
8.70	66.00%	8.90	3.600	1014244
8.70	66.10%	8.50	3.500	1016531
8.70	66.20%	8.30	3.500	1018819
8.70	66.20%	8.90	3.500	1021110
8.60	66.10%	8.90	3.400	1023398
8.70	66.00%	9.50	3.400	1025685
8.70	65.80%	9.80	3.600	1027973
8.70	65.60%	9.40	3.500	1030260
8.60	65.10%	10.40	3.500	1032547
8.60	64.30%	10.70	3.400	1034834
8.70	63.30%	10.60	3.400	1037123
8.70	62.40%	10.10	3.300	1039411
8.60	61.70%	10.00	3.300	1041697
8.70	61.20%	9.90	3.100	1043985
8.60	60.70%	9.10	3.100	1046273
8.60	60.40%	9.00	3.100	1048560
8.70	60.30%	8.30	3.000	1050848
8.70	60.00%	8.10	3.000	1053134
8.70	59.70%	7.50	3.000	1055422
8.70	59.40%	7.20	2.800	1057713
8.70	59.40%	6.60	2.800	1060001
8.70	59.50%	5.40	2.800	1062288
8.70	59.70%	5.00	3.000	1064574
8.70	59.90%	5.00	3.100	1066861
8.70	59.70%	5.00	3.100	1069149
8.70	59.50%	6.00	3.100	1071436
8.70	59.30%	5.80	3.200	1073723
8.60	59.40%	5.80	3.300	1076011
8.70	59.60%	5.60	3.300	1078298
8.70	59.70%	6.00	3.300	1080585
8.70	59.50%	7.20	3.400	1082872
8.60	59.50%	7.30	3.400	1085160
8.70	59.40%	7.30	3.400	1087448
8.60	59.30%	7.20	3.400	1089734
8.70	59.30%	7.30	3.500	1092021
8.70	59.60%	8.00	3.300	1094311
8.70	59.40%	8.10	3.100	1096598
8.70	59.10%	8.40	3.100	1098885
8.70	58.90%	7.30	3.000	1101172
8.70	58.70%	7.50	3.000	1103459
8.70	58.60%	7.70	3.100	1105746
8.70	58.70%	7.90	3.100	1108033
8.70	58.80%	7.90	3.200	1110327
8.70	58.80%	6.80	3.100	1112614
8.70	59.00%	7.00	3.100	1114901
8.70	58.90%	6.90	3.100	1117189
8.70	58.80%	7.20	3.000	1119475
8.60	58.90%	7.10	2.900	1121762
8.70	59.00%	6.50	3.000	1124048
8.70	59.10%	5.60	2.900	1126336
8.70	59.10%	5.90	2.900	1128624
8.60	59.10%	6.00	2.900	1130914
8.60	59.10%	5.90	3.000	1133201
8.60	59.30%	6.50	2.900	1135497
8.60	59.70%	7.70	3.100	1137784
8.60	60.60%	7.70	3.100	1140071
8.60	61.70%	8.10	3.200	1142358
8.60	62.80%	8.40	3.400	1144644
8.50	63.70%	8.90	3.400	1146931
8.50	64.40%	9.70	3.500	1149217
8.50	64.90%	10.60	3.600	1151505
8.50	65.50%	10.50	3.700	1153792
8.40	66.00%	10.90	3.900	1156078
8.40	66.40%	11.20	4.100	1158370
8.40	66.90%	12.50	4.200	1160657
8.40	67.20%	13.30	4.200	1162944
8.40	67.40%	13.50	4.300	1165235
8.30	67.40%	13.40	4.200	1167521
8.40	67.50%	13.70	4.200	1169808
8.30	67.50%	13.90	4.100	1172096
8.30	67.50%	13.30	4.000	1174382
8.40	67.40%	12.80	4.000	1176669
8.30	67.10%	12.20	4.000	1178956
8.40	66.80%	12.60	4.000	1181280
8.30	66.40%	13.20	3.800	1183567
8.30	66.10%	14.10	3.800	1185855
8.30	65.80%	14.10	3.800	1188142
8.30	65.60%	12.80	3.700	1190429
8.30	65.20%	12.00	3.600	1192717
8.30	64.80%	11.30	3.500	1195003
8.30	64.40%	10.30	3.500	1197290
8.30	63.90%	9.60	3.400	1199578
8.30	63.40%	9.00	3.300	1201867
8.30	63.50%	9.10	3.300	1204155
8.30	64.10%	8.80	3.300	1206443
8.30	64.30%	9.40	3.400	1208729
8.30	64.60%	9.10	3.400	1211025
8.30	65.00%	8.40	3.600	1213313
8.30	65.60%	7.70	3.700	1215599
8.30	66.00%	7.60	3.600	1217886
8.30	66.50%	8.50	3.700	1220173
8.30	67.00%	9.90	4.000	1222461
8.20	67.50%	9.60	4.200	1224748
8.30	67.80%	11.50	4.300	1227035
8.20	68.00%	12.40	4.400	1229323
8.20	67.80%	12.80	4.500	1231609
8.20	67.50%	12.70	4.500	1233899
8.20	66.90%	15.00	4.600	1236187
8.20	66.30%	14.30	4.500	1238476
8.20	65.60%	14.20	4.500	1240764
8.20	65.00%	14.30	4.400	1243052
8.20	64.80%	14.40	4.700	1245338
8.20	64.60%	13.60	4.600	1247626
8.20	64.20%	12.90	4.400	1249913
8.20	63.50%	11.30	4.100	1252201
8.20	62.80%	11.40	3.900	1254488
8.20	62.20%	9.40	3.800	1256775
8.20	61.60%	9.50	3.700	1259063
8.30	61.20%	9.40	3.700	1261349
8.30	61.00%	9.60	3.700	1263637
8.30	60.70%	7.90	3.700	1265924
8.30	60.60%	7.60	3.600	1268210
8.30	60.50%	8.20	3.700	1270498
8.30	60.40%	7.20	3.600	1272787
8.40	60.40%	7.00	3.200	1275075
8.40	60.40%	8.00	3.200	1277362
8.40	60.30%	7.50	3.200	1279649
8.40	60.30%	7.40	3.200	1281936
8.40	60.30%	6.90	3.200	1284224
8.40	60.20%	6.70	3.100	1286511
8.40	60.20%	6.00	3.100	1288799
8.40	60.10%	6.10	3.000	1291085
8.40	60.10%	5.90	3.000	1293372
8.40	60.00%	5.40	2.900	1295660
8.40	60.00%	5.50	2.900	1297946
8.40	59.90%	5.30	2.800	1300234
8.40	59.90%	5.40	2.700	1302520
8.40	59.80%	5.10	2.700	1304808
8.40	59.70%	4.10	2.700	1307095
8.40	59.70%	4.00	2.600	1309385
8.40	59.70%	5.40	2.600	1311672
8.40	59.60%	6.00	2.600	1313959
8.40	59.40%	6.30	2.600	1316247
8.40	59.30%	6.50	2.500	1318535
8.40	59.30%	6.30	2.500	1320822
8.40	59.20%	6.00	2.500	1323109
8.40	59.20%	5.80	2.400	1325395
8.40	59.10%	5.70	2.300	1327683
8.40	59.20%	5.20	2.300	1329971
8.40	59.30%	5.30	2.300	1332269
8.40	59.30%	5.90	2.300	1334555
8.40	59.40%	6.40	2.300	1336843
8.40	59.50%	6.40	2.300	1339130
8.40	59.50%	6.00	2.300	1341418
8.40	59.40%	5.70	2.300	1343705
8.40	59.40%	5.20	2.300	1345994
8.40	59.40%	4.80	2.400	1348282
8.40	59.30%	4.40	2.200	1350569
